Total_Rides,Start_Station,End_Station,Start_Station_Name,Start_Station_Lat,Start_Station_Lon,Start_Colonia,End_Station_Name,End_Station_Lat,End_Station_Lon,End_Colonia
95,2,27,2 RIO GUADALQUIVIR-RIO BALSAS,19.431386,-99.171695,Cuauhtemoc,27 REFORMA-HAVRE,19.429115,-99.162614,Juarez
95,84,54,84 CHILPANCINGO-TLAXCALA,19.407020000000003,-99.16958699999999,Hipodromo,54 PARQUE ESPAÑA-SONORA,19.416215,-99.170825,Condesa
95,44,46,44 DURANGO-VERACRUZ,19.418057,-99.174761,Roma Norte,46 DURANGO-SALAMANCA,19.419214,-99.169732,Roma Norte
95,256,174,256 GÓMEZ FARÍAS-SADI CARNOT ,19.4372,-99.15816,San Rafael,174 JOAQUÍN GARCIA-IGNACIO MANUEL ALTAMIRANO,19.441110000000002,-99.16164,San Rafael
95,257,174,E257 MANUEL MARIA CONTRERAS-VILLALONGIN ,19.4338,-99.16622,Cuauhtemoc,174 JOAQUÍN GARCIA-IGNACIO MANUEL ALTAMIRANO,19.441110000000002,-99.16164,San Rafael
95,236,238,236 CAMPOS ELISEOS-MOLIERE ,19.42944,-99.20243,Polanco,238 ANDRÉS BELLO-ELLIOT ,19.426765,-99.193752,Polanco
95,270,267,270 DE LA REPUBLICA-PONCIANO ARRIAGA ,19.43676,-99.15387,Tabacalera,267 AV. JESÜS GARCÏA-CARLOS J. MENESES,19.443735,-99.152203,Buenavista
94,1,7,1 RIO SENA-RIO BALSAS,19.433571399999998,-99.16780909999999,Cuauhtemoc,7 RIO ELBA-RIO LERMA,19.425468,-99.175166,Cuauhtemoc
94,35,16,35 LIVERPOOL-GENOVA,19.424674,-99.163292,Juarez,16 REFORMA-RÍO TIBER,19.427226,-99.168242,Cuauhtemoc
94,66,53,66 MAZATLAN-FRANCISCO MARQUEZ,19.411402,-99.178666,Hipodromo Condesa,53 FERNANDO MONTES DE OCA-TULA,19.414773,-99.178433,Condesa
94,116,117,116 LONDRES-ROMA,19.428985,-99.15664,Juarez,117 LONDRES-NAPOLES ,19.427132,-99.16036899999999,Juarez
94,217,217,217 EULER-AV. HORACIO ,19.432888000000002,-99.183605,Polanco,217 EULER-AV. HORACIO ,19.432888000000002,-99.183605,Polanco
94,27,96,27 REFORMA-HAVRE,19.429115,-99.162614,Juarez,96 LOPEZ-AYUNTAMIENTO,19.430625,-99.14248,Centro
94,257,257,E257 MANUEL MARIA CONTRERAS-VILLALONGIN ,19.4338,-99.16622,Cuauhtemoc,E257 MANUEL MARIA CONTRERAS-VILLALONGIN ,19.4338,-99.16622,Cuauhtemoc
93,72,83,72 MAZATLAN-ALFONSO REYES,19.409893,-99.17954399999999,Hipodromo Condesa,83 NUEVO LEON-ALFONSO REYES,19.406295999999998,-99.172117,Hipodromo
93,1,12,1 RIO SENA-RIO BALSAS,19.433571399999998,-99.16780909999999,Cuauhtemoc,12 RIO LERMA-VILLALONGIN,19.432313,-99.161597,Cuauhtemoc
93,1,25,1 RIO SENA-RIO BALSAS,19.433571399999998,-99.16780909999999,Cuauhtemoc,25 REFORMA-ESTOCOLMO,19.427317000000002,-99.166662,Juarez
93,25,35,25 REFORMA-ESTOCOLMO,19.427317000000002,-99.166662,Juarez,35 LIVERPOOL-GENOVA,19.424674,-99.163292,Juarez
93,129,129,129 TONALÁ-DURANGO,19.4206,-99.163312,Roma Norte,129 TONALÁ-DURANGO,19.4206,-99.163312,Roma Norte
93,184,185,184 GRAL GÓMEZ PEDRAZA-GOBERNADOR TIBURCIO M,19.41479,-99.18508,San Miguel Chapultepec ,185 GRAL ANTONIO LÉON-GRAL PEDRO A DE LOS S.,19.4128,-99.1828,San Miguel Chapultepec 
93,154,150,154 TUXPAN-TLAXCALA,19.406682999999997,-99.167962,Roma Sur,150 CAMPECHE-MEDELLÍN,19.409965,-99.164292,Roma Sur
93,181,181,181 BENJAMIN FRANKLIN-OMETUSCO,19.40472,-99.17448,Hipodromo,181 BENJAMIN FRANKLIN-OMETUSCO,19.40472,-99.17448,Hipodromo
93,366,369,366 PORFIRIO DÍAZ-AUGUSTO RODÍN,19.378345,-99.181973,Noche Buena,369 PORFIRIO DÍAZ-AV. INSURGENTES,19.379884,-99.17747800000001,Noche Buena
92,64,68,64 SONORA-AMSTERDAM,19.412876999999998,-99.166986,Hipodromo,68 TAMAULIPAS-MICHOACAN,19.411556,-99.17406,Condesa
92,38,54,38 COZUMEL-PUEBLA,19.420801,-99.17140699999999,Roma Norte,54 PARQUE ESPAÑA-SONORA,19.416215,-99.170825,Condesa
92,52,52,52 HIDALGO-TRUJANO,19.436235999999997,-99.142039,Centro,52 HIDALGO-TRUJANO,19.436235999999997,-99.142039,Centro
92,54,38,54 PARQUE ESPAÑA-SONORA,19.416215,-99.170825,Condesa,38 COZUMEL-PUEBLA,19.420801,-99.17140699999999,Roma Norte
92,80,64,80 NUEVO LEON-AGUASCALIENTES,19.407307,-99.17211800000001,Hipodromo,64 SONORA-AMSTERDAM,19.412876999999998,-99.166986,Hipodromo
92,14,14,14 REFORMA-RIO DE PLATA,19.424768,-99.173261,Cuauhtemoc,14 REFORMA-RIO DE PLATA,19.424768,-99.173261,Cuauhtemoc
92,36,46,36 PUEBLA-VERACRUZ,19.419725,-99.17577800000001,Piedad Narvarte,46 DURANGO-SALAMANCA,19.419214,-99.169732,Roma Norte
92,66,46,66 MAZATLAN-FRANCISCO MARQUEZ,19.411402,-99.178666,Hipodromo Condesa,46 DURANGO-SALAMANCA,19.419214,-99.169732,Roma Norte
92,14,18,14 REFORMA-RIO DE PLATA,19.424768,-99.173261,Cuauhtemoc,18 REFORMA-RIO RHIN,19.42888,-99.164176,Cuauhtemoc
92,25,26,25 REFORMA-ESTOCOLMO,19.427317000000002,-99.166662,Juarez,26 REFORMA-VERSALLES,19.432685,-99.154726,Juarez
92,211,226,211 NEWTON-HORACIO,19.433607000000002,-99.188528,Polanco,226 WALLON-PRESIDENTE MASARYK,19.431033,-99.18222,Polanco
91,17,31,17 REFORMA-RIO TIBER,19.427501,-99.167125,Cuauhtemoc,31 HAMBURGO-INSURGENTES,19.427838,-99.16119300000001,Juarez
91,83,72,83 NUEVO LEON-ALFONSO REYES,19.406295999999998,-99.172117,Hipodromo,72 MAZATLAN-ALFONSO REYES,19.409893,-99.17954399999999,Hipodromo Condesa
91,44,64,44 DURANGO-VERACRUZ,19.418057,-99.174761,Roma Norte,64 SONORA-AMSTERDAM,19.412876999999998,-99.166986,Hipodromo
91,79,72,79 SALTILLO-ALFONSO REYES,19.407534,-99.17442700000001,Hipodromo,72 MAZATLAN-ALFONSO REYES,19.409893,-99.17954399999999,Hipodromo Condesa
91,53,74,53 FERNANDO MONTES DE OCA-TULA,19.414773,-99.178433,Condesa,74 NUEVO LEON-OZULAMA,19.410343,-99.172831,Hipodromo
91,77,74,77 CHOAPAN-TAMAULIPAS,19.406765,-99.178321,Hipodromo,74 NUEVO LEON-OZULAMA,19.410343,-99.172831,Hipodromo
91,67,53,67 VICENTE SUAREZ-MICHOACAN,19.411797,-99.17588,Condesa,53 FERNANDO MONTES DE OCA-TULA,19.414773,-99.178433,Condesa
91,10,27,10 REFORMA-RAMIREZ,19.433321,-99.154752,Tabacalera,27 REFORMA-HAVRE,19.429115,-99.162614,Juarez
91,3,29,3 REFORMA-INSURGENTES,19.431655,-99.158668,Juarez,29 REFORMA-BUCARELI,19.434913,-99.149939,Centro
91,52,41,52 HIDALGO-TRUJANO,19.436235999999997,-99.142039,Centro,41 REFORMA-AV. DE LA REPUBLICA,19.435637,-99.150137,Tabacalera
91,209,210,209 SOLON-HORACIO ,19.435478,-99.20635899999999,Polanco,210 EUGENIO SUE-HORACIO ,19.434076,-99.194091,Polanco
91,208,201,208 HESIODO-LAMARTINE ,19.434182,-99.189835,Polanco,201 LOPE DE VEGA-EJERCITO NACIONAL ,19.437431,-99.18721500000001,Polanco
91,179,63,179 NUEVO LEÓN-QUINTANA ROO,19.404452,-99.171438,Hipodromo,63 NUEVO LEON- LAREDO,19.413681,-99.171531,Condesa
91,280,295,280 ANAXÁGORAS-OBRERO MUNDIAL,19.4015,-99.156406,Narvarte Poniente,295 ANAXÁGORAS-EJE 4 SUR XOLA,19.396328,-99.156871,Narvarte Poniente
90,15,20,15 REFORMA-RIO MISSISSIPPI,19.425476999999997,-99.17156700000001,Cuauhtemoc,20 REFORMA-RIO TAMESIS,19.430964000000003,-99.160206,Cuauhtemoc
90,74,59,74 NUEVO LEON-OZULAMA,19.410343,-99.172831,Hipodromo,59 POPOCATEPETL-AMSTERDAM,19.415121,-99.166661,Hipodromo
90,63,47,63 NUEVO LEON- LAREDO,19.413681,-99.171531,Condesa,47 GLORIETA CIBELES-OAXACA,19.419515,-99.166299,Roma Norte
90,13,13,13 REFORMA-RIO MISSISSIPPI,19.42502,-99.17231,Cuauhtemoc,13 REFORMA-RIO MISSISSIPPI,19.42502,-99.17231,Cuauhtemoc
90,1,16,1 RIO SENA-RIO BALSAS,19.433571399999998,-99.16780909999999,Cuauhtemoc,16 REFORMA-RÍO TIBER,19.427226,-99.168242,Cuauhtemoc
90,28,1,28 TOLEDO-TOKIO,19.423542,-99.172494,Juarez,1 RIO SENA-RIO BALSAS,19.433571399999998,-99.16780909999999,Cuauhtemoc
90,46,60,46 DURANGO-SALAMANCA,19.419214,-99.169732,Roma Norte,60 MAZATLAN-FERNANDO MONTES DE OCA,19.414191,-99.177123,Condesa
90,64,76,64 SONORA-AMSTERDAM,19.412876999999998,-99.166986,Hipodromo,76 CHILPANCINGO-CAMPECHE,19.408735999999998,-99.169913,Hipodromo
90,27,18,27 REFORMA-HAVRE,19.429115,-99.162614,Juarez,18 REFORMA-RIO RHIN,19.42888,-99.164176,Cuauhtemoc
90,90,87,90 JOSE MARIA PINO SUAREZ-CORREGIDORA,19.431698,-99.132446,Centro,87 GANTE-VENUSTIANO CARRANZA,19.431820000000002,-99.13974,Centro
90,182,74,182 PROGRESO-ASTRONOMOS,19.402089,-99.17139,Hipodromo,74 NUEVO LEON-OZULAMA,19.410343,-99.172831,Hipodromo
90,237,227,237 ANDRÉS BELLO-ELLIOT ,19.426744,-99.193986,Polanco,227 CAMPOS ELÍSEOS-PERIFÉRICO,19.431791,-99.207373,Polanco
90,237,230,237 ANDRÉS BELLO-ELLIOT ,19.426744,-99.193986,Polanco,230 EDGAR ALAN POE-DICKENS,19.430098,-99.200074,Polanco
90,134,136,134 ÁLVARO OBREGÓN-ORIZABA,19.418304,-99.15956,Roma Norte,136 ÁLVARO OBREGÓN-TONALÁ,19.417715,-99.162729,Roma Norte
90,151,149,151 CAMPECHE-TONALÁ,19.410529,-99.160873,Roma Sur,149 MÉRIDA-ANTONIO ANZA,19.41199,-99.155699,Roma Norte
90,145,148,145 EJE 2 SUR YUCATÁN-CHIAPAS,19.412860000000002,-99.160661,Roma Norte,148 COAHUILA-AV.CUAUHTEMOC,19.412829000000002,-99.155116,Roma Norte
90,174,11,174 JOAQUÍN GARCIA-IGNACIO MANUEL ALTAMIRANO,19.441110000000002,-99.16164,San Rafael,11 RIO AMAZONAS-RIO LERMA,19.430992,-99.163593,Cuauhtemoc
90,27,267,27 REFORMA-HAVRE,19.429115,-99.162614,Juarez,267 AV. JESÜS GARCÏA-CARLOS J. MENESES,19.443735,-99.152203,Buenavista
90,270,271,270 DE LA REPUBLICA-PONCIANO ARRIAGA ,19.43676,-99.15387,Tabacalera,271 AV. CENTRAL-J. MENESES ,19.443928,-99.152525,Buenavista
89,51,51,51 COLIMA-OAXACA,19.417995,-99.16824799999999,Roma Norte,51 COLIMA-OAXACA,19.417995,-99.16824799999999,Roma Norte
89,26,26,26 REFORMA-VERSALLES,19.432685,-99.154726,Juarez,26 REFORMA-VERSALLES,19.432685,-99.154726,Juarez
89,6,4,6 RIO PANUCO-RIO SENA,19.430922,-99.16695899999999,Cuauhtemoc,4 RIO NILO-RIO PANUCO,19.428309,-99.171713,Cuauhtemoc
89,10,1,10 REFORMA-RAMIREZ,19.433321,-99.154752,Tabacalera,1 RIO SENA-RIO BALSAS,19.433571399999998,-99.16780909999999,Cuauhtemoc
89,83,75,83 NUEVO LEON-ALFONSO REYES,19.406295999999998,-99.172117,Hipodromo,75 ALFONSO REYES-ATLIXCO,19.408722,-99.17669000000001,Hipodromo Condesa
89,87,43,87 GANTE-VENUSTIANO CARRANZA,19.431820000000002,-99.13974,Centro,43 JUAREZ-REVILLAGIGEDO,19.435228,-99.146063,Centro
89,43,52,43 JUAREZ-REVILLAGIGEDO,19.435228,-99.146063,Centro,52 HIDALGO-TRUJANO,19.436235999999997,-99.142039,Centro
89,206,211,206 MOLIERE-HOMERO ,19.435798000000002,-99.201419,Polanco,211 NEWTON-HORACIO,19.433607000000002,-99.188528,Polanco
89,208,213,208 HESIODO-LAMARTINE ,19.434182,-99.189835,Polanco,213 SOLÓN-CICERÓN,19.43432,-99.20631999999999,Polanco
89,206,210,206 MOLIERE-HOMERO ,19.435798000000002,-99.201419,Polanco,210 EUGENIO SUE-HORACIO ,19.434076,-99.194091,Polanco
89,155,155,E155 JALAPA-TLAXCALA,19.408217999999998,-99.159911,Roma Sur,E155 JALAPA-TLAXCALA,19.408217999999998,-99.159911,Roma Sur
89,175,180,E175 MUTUALISMO-JOSÉ MARTí,19.400767000000002,-99.172533,Escandon,180 QUINTANA ROO-VILLA HERMOSA,19.404554,-99.169953,Hipodromo
89,41,256,41 REFORMA-AV. DE LA REPUBLICA,19.435637,-99.150137,Tabacalera,256 GÓMEZ FARÍAS-SADI CARNOT ,19.4372,-99.15816,San Rafael
89,158,162,158 HUATABAMPO-EJE 1PTE. CUAUHTÉMOC,19.407447,-99.15571700000001,Roma Sur,162 TEHUANTEPEC-MEDELLÍN,19.404907,-99.162485,Roma Sur
89,18,271,18 REFORMA-RIO RHIN,19.42888,-99.164176,Cuauhtemoc,271 AV. CENTRAL-J. MENESES ,19.443928,-99.152525,Buenavista
88,80,74,80 NUEVO LEON-AGUASCALIENTES,19.407307,-99.17211800000001,Hipodromo,74 NUEVO LEON-OZULAMA,19.410343,-99.172831,Hipodromo
88,73,36,73 CAMPECHE-TAMAULIPAS,19.410245,-99.175612,Hipodromo Condesa,36 PUEBLA-VERACRUZ,19.419725,-99.17577800000001,Piedad Narvarte
88,71,79,71 AMSTERDAM-MICHOACAN,19.411423000000003,-99.171351,Hipodromo,79 SALTILLO-ALFONSO REYES,19.407534,-99.17442700000001,Hipodromo
88,69,67,69 MICHOACAN-AMSTERDAM,19.410733,-99.168111,Hipodromo,67 VICENTE SUAREZ-MICHOACAN,19.411797,-99.17588,Condesa
88,72,60,72 MAZATLAN-ALFONSO REYES,19.409893,-99.17954399999999,Hipodromo Condesa,60 MAZATLAN-FERNANDO MONTES DE OCA,19.414191,-99.177123,Condesa
88,84,68,84 CHILPANCINGO-TLAXCALA,19.407020000000003,-99.16958699999999,Hipodromo,68 TAMAULIPAS-MICHOACAN,19.411556,-99.17406,Condesa
88,21,43,21 REFORMA-DUBLIN,19.42472,-99.17206,Juarez,43 JUAREZ-REVILLAGIGEDO,19.435228,-99.146063,Centro
88,1,28,1 RIO SENA-RIO BALSAS,19.433571399999998,-99.16780909999999,Cuauhtemoc,28 TOLEDO-TOKIO,19.423542,-99.172494,Juarez
88,41,1,41 REFORMA-AV. DE LA REPUBLICA,19.435637,-99.150137,Tabacalera,1 RIO SENA-RIO BALSAS,19.433571399999998,-99.16780909999999,Cuauhtemoc
88,185,187,185 GRAL ANTONIO LÉON-GRAL PEDRO A DE LOS S.,19.4128,-99.1828,San Miguel Chapultepec ,187 GENERAL CANO-GOBERNADOR GREGORIO V GELATI,19.41123,-99.18551,San Miguel Chapultepec 
88,191,185,191 GDOR RAFAEL REBOLLAR-GDOR VICENTE EGUIA,19.4079,-99.18795,San Miguel Chapultepec ,185 GRAL ANTONIO LÉON-GRAL PEDRO A DE LOS S.,19.4128,-99.1828,San Miguel Chapultepec 
88,182,171,182 PROGRESO-ASTRONOMOS,19.402089,-99.17139,Hipodromo,171 COMERCIO-JOSE MARTÍ,19.402584,-99.17819899999999,Escandon
88,202,208,202 CALDERON DE LA BARCA-AV. HOMERO,19.436236800000003,-99.1988982,Polanco,208 HESIODO-LAMARTINE ,19.434182,-99.189835,Polanco
88,158,147,158 HUATABAMPO-EJE 1PTE. CUAUHTÉMOC,19.407447,-99.15571700000001,Roma Sur,147 COAHUILA-ORIZABA,19.412182,-99.158443,Roma Norte
87,80,80,80 NUEVO LEON-AGUASCALIENTES,19.407307,-99.17211800000001,Hipodromo,80 NUEVO LEON-AGUASCALIENTES,19.407307,-99.17211800000001,Hipodromo
87,17,34,17 REFORMA-RIO TIBER,19.427501,-99.167125,Cuauhtemoc,34 LIVERPOOL-GENOVA,19.424725,-99.163331,Juarez
87,69,71,69 MICHOACAN-AMSTERDAM,19.410733,-99.168111,Hipodromo,71 AMSTERDAM-MICHOACAN,19.411423000000003,-99.171351,Hipodromo
87,70,61,70 PARQUE MEXICO-MICHOACAN,19.411272,-99.169718,Hipodromo,61 AVENIDA MEXICO-SONORA,19.413742000000003,-99.169525,Hipodromo
87,13,20,13 REFORMA-RIO MISSISSIPPI,19.42502,-99.17231,Cuauhtemoc,20 REFORMA-RIO TAMESIS,19.430964000000003,-99.160206,Cuauhtemoc
87,2,24,2 RIO GUADALQUIVIR-RIO BALSAS,19.431386,-99.171695,Cuauhtemoc,24 REFORMA-VARSOVIA,19.426470000000002,-99.16821999999999,Juarez
87,64,51,64 SONORA-AMSTERDAM,19.412876999999998,-99.166986,Hipodromo,51 COLIMA-OAXACA,19.417995,-99.16824799999999,Roma Norte
87,29,18,29 REFORMA-BUCARELI,19.434913,-99.149939,Centro,18 REFORMA-RIO RHIN,19.42888,-99.164176,Cuauhtemoc
87,38,51,38 COZUMEL-PUEBLA,19.420801,-99.17140699999999,Roma Norte,51 COLIMA-OAXACA,19.417995,-99.16824799999999,Roma Norte
87,67,36,67 VICENTE SUAREZ-MICHOACAN,19.411797,-99.17588,Condesa,36 PUEBLA-VERACRUZ,19.419725,-99.17577800000001,Piedad Narvarte
87,27,24,27 REFORMA-HAVRE,19.429115,-99.162614,Juarez,24 REFORMA-VARSOVIA,19.426470000000002,-99.16821999999999,Juarez
87,32,32,32 LONDRES-SEVILLA,19.422705,-99.169922,Juarez,32 LONDRES-SEVILLA,19.422705,-99.169922,Juarez
87,18,43,18 REFORMA-RIO RHIN,19.42888,-99.164176,Cuauhtemoc,43 JUAREZ-REVILLAGIGEDO,19.435228,-99.146063,Centro
87,53,49,53 FERNANDO MONTES DE OCA-TULA,19.414773,-99.178433,Condesa,49 MAZATLAN-JUAN DE LA BARRERA,19.416712,-99.17570400000001,Condesa
87,134,135,134 ÁLVARO OBREGÓN-ORIZABA,19.418304,-99.15956,Roma Norte,135 ÁLVARO OBREGÓN-MORELIA,19.419225,-99.15509899999999,Roma Norte
87,147,147,147 COAHUILA-ORIZABA,19.412182,-99.158443,Roma Norte,147 COAHUILA-ORIZABA,19.412182,-99.158443,Roma Norte
87,222,222,E222 ALEJANDRO DUMAS-PRESIDENTE MASARYK,19.431417,-99.195774,Polanco,E222 ALEJANDRO DUMAS-PRESIDENTE MASARYK,19.431417,-99.195774,Polanco
87,257,18,E257 MANUEL MARIA CONTRERAS-VILLALONGIN ,19.4338,-99.16622,Cuauhtemoc,18 REFORMA-RIO RHIN,19.42888,-99.164176,Cuauhtemoc
87,126,139,126 JALAPA-PUEBLA,19.422288,-99.162138,Roma Norte,E139 TONALÁ-GUANJUATO,19.416128,-99.162097,Roma Norte
87,260,260,E260 AV JUAREZ-BALDERAS ,19.435354,-99.14774200000001,Centro,E260 AV JUAREZ-BALDERAS ,19.435354,-99.14774200000001,Centro
87,440,432,440 REAL DE MAYORAZGO-PUENTE XOCO,19.36065,-99.168669,Xoco,432 CARRILLO PUERTO-AV. MÉXICO-COYOACÁN,19.361296,-99.162581,General Pedro Maria Anaya
87,373,359,373 PILARES-GABRIEL MANCERA,19.377968,-99.166663,Del Valle Centro,359 MATIAS ROMERO -PESTALLOZZI,19.379269,-99.161169,Del Valle Centro
86,53,64,53 FERNANDO MONTES DE OCA-TULA,19.414773,-99.178433,Condesa,64 SONORA-AMSTERDAM,19.412876999999998,-99.166986,Hipodromo
86,35,85,35 LIVERPOOL-GENOVA,19.424674,-99.163292,Juarez,85 ROSAS MORENO-SULLIVAN,19.43425,-99.162508,San Rafael
86,187,185,187 GENERAL CANO-GOBERNADOR GREGORIO V GELATI,19.41123,-99.18551,San Miguel Chapultepec ,185 GRAL ANTONIO LÉON-GRAL PEDRO A DE LOS S.,19.4128,-99.1828,San Miguel Chapultepec 
86,178,191,178 TAMAULIPAS-FRANCISCO MURGUÍA,19.406833,-99.18045699999999,Hipodromo Condesa,191 GDOR RAFAEL REBOLLAR-GDOR VICENTE EGUIA,19.4079,-99.18795,San Miguel Chapultepec 
86,133,136,133 COLIMA-MORELIA,19.421138,-99.154725,Roma Norte,136 ÁLVARO OBREGÓN-TONALÁ,19.417715,-99.162729,Roma Norte
86,271,3,271 AV. CENTRAL-J. MENESES ,19.443928,-99.152525,Buenavista,3 REFORMA-INSURGENTES,19.431655,-99.158668,Juarez
85,31,17,31 HAMBURGO-INSURGENTES,19.427838,-99.16119300000001,Juarez,17 REFORMA-RIO TIBER,19.427501,-99.167125,Cuauhtemoc
85,24,1,24 REFORMA-VARSOVIA,19.426470000000002,-99.16821999999999,Juarez,1 RIO SENA-RIO BALSAS,19.433571399999998,-99.16780909999999,Cuauhtemoc
85,62,53,62 FERNANDO MONTES DE OCA-AMATLAN,19.413322,-99.175202,Condesa,53 FERNANDO MONTES DE OCA-TULA,19.414773,-99.178433,Condesa
85,64,53,64 SONORA-AMSTERDAM,19.412876999999998,-99.166986,Hipodromo,53 FERNANDO MONTES DE OCA-TULA,19.414773,-99.178433,Condesa
85,64,67,64 SONORA-AMSTERDAM,19.412876999999998,-99.166986,Hipodromo,67 VICENTE SUAREZ-MICHOACAN,19.411797,-99.17588,Condesa
85,40,51,40 OAXACA-PUEBLA,19.42223,-99.16429699999999,Roma Norte,51 COLIMA-OAXACA,19.417995,-99.16824799999999,Roma Norte
85,3,17,3 REFORMA-INSURGENTES,19.431655,-99.158668,Juarez,17 REFORMA-RIO TIBER,19.427501,-99.167125,Cuauhtemoc
85,244,242,244 MIGUEL DE CERVANTES SAAVEDRA-LAGO VICTORIA ,19.440885,-99.193315,Granada,242 MIGUEL DE CERVANTES SAAVEDRA-PROL MOLIERE ,19.440344,-99.20105,Granada
85,124,124,124 CLAUDIO BERNARD-DR. LICEAGA,19.422392000000002,-99.150358,Ampliacion Granada,124 CLAUDIO BERNARD-DR. LICEAGA,19.422392000000002,-99.150358,Ampliacion Granada
85,56,135,56 ALVARO OBREGON-MEDELLIN,19.416959,-99.165702,Roma Norte,135 ÁLVARO OBREGÓN-MORELIA,19.419225,-99.15509899999999,Roma Norte
85,248,32,248 SHAKESPEARE-LAFAYETTE ,19.43175,-99.177399,Anzures,32 LONDRES-SEVILLA,19.422705,-99.169922,Juarez
85,154,142,154 TUXPAN-TLAXCALA,19.406682999999997,-99.167962,Roma Sur,142 SAN LUIS POTOSI-EJE 2 PTE. MONTERREY,19.413232,-99.164121,Roma Norte
85,131,131,131 COLIMA-JALAPA,19.419579000000002,-99.161314,Roma Norte,131 COLIMA-JALAPA,19.419579000000002,-99.161314,Roma Norte
85,183,18,183 GABINO BARRERA-GUILLERMO PRIETO,19.43767,-99.16402,San Rafael,18 REFORMA-RIO RHIN,19.42888,-99.164176,Cuauhtemoc
85,210,197,210 EUGENIO SUE-HORACIO ,19.434076,-99.194091,Polanco,197 MIGUEL DE CERVANTES-FC DE CUERNAVACA,19.440077,-99.204316,Granada
85,119,116,119 TURÍN-ABRAHAM GONZÁLEZ,19.42679,-99.15554,Juarez,116 LONDRES-ROMA,19.428985,-99.15664,Juarez
85,19,271,19 REFORMA-RIO RHIN,19.429241,-99.163377,Cuauhtemoc,271 AV. CENTRAL-J. MENESES ,19.443928,-99.152525,Buenavista
85,256,111,256 GÓMEZ FARÍAS-SADI CARNOT ,19.4372,-99.15816,San Rafael,111 GUILLERMO PRIETO-JOAQUÍN VELÁZQUEZ DE LEÓN,19.438236899999996,-99.16594649999999,San Rafael
84,27,21,27 REFORMA-HAVRE,19.429115,-99.162614,Juarez,21 REFORMA-DUBLIN,19.42472,-99.17206,Juarez
84,31,32,31 HAMBURGO-INSURGENTES,19.427838,-99.16119300000001,Juarez,32 LONDRES-SEVILLA,19.422705,-99.169922,Juarez
84,34,34,34 LIVERPOOL-GENOVA,19.424725,-99.163331,Juarez,34 LIVERPOOL-GENOVA,19.424725,-99.163331,Juarez
84,63,80,63 NUEVO LEON- LAREDO,19.413681,-99.171531,Condesa,80 NUEVO LEON-AGUASCALIENTES,19.407307,-99.17211800000001,Hipodromo
84,36,67,36 PUEBLA-VERACRUZ,19.419725,-99.17577800000001,Piedad Narvarte,67 VICENTE SUAREZ-MICHOACAN,19.411797,-99.17588,Condesa
84,36,45,36 PUEBLA-VERACRUZ,19.419725,-99.17577800000001,Piedad Narvarte,45 DURANGO-SONORA,19.418649,-99.172127,Roma Norte
84,21,18,21 REFORMA-DUBLIN,19.42472,-99.17206,Juarez,18 REFORMA-RIO RHIN,19.42888,-99.164176,Cuauhtemoc
84,27,5,27 REFORMA-HAVRE,19.429115,-99.162614,Juarez,5 RIO PANUCO-RIO TIBER,19.42972,-99.169363,Cuauhtemoc
84,43,88,43 JUAREZ-REVILLAGIGEDO,19.435228,-99.146063,Centro,88 2A CDA 5 DE MAYO-PALMA,19.433815,-99.13530300000001,Centro
84,221,242,221 EMILIO CASTELAR-PRESIDENTE MASARYK ,19.431798999999998,-99.201565,Polanco,242 MIGUEL DE CERVANTES SAAVEDRA-PROL MOLIERE ,19.440344,-99.20105,Granada
84,164,165,164 BAJÍO-TLACOTALPAN,19.403204000000002,-99.16596,Roma Sur,165 BAJÍO-EJE 2 PTE. MONTERREY,19.404268,-99.160503,Roma Sur
84,185,191,185 GRAL ANTONIO LÉON-GRAL PEDRO A DE LOS S.,19.4128,-99.1828,San Miguel Chapultepec ,191 GDOR RAFAEL REBOLLAR-GDOR VICENTE EGUIA,19.4079,-99.18795,San Miguel Chapultepec 
84,149,140,149 MÉRIDA-ANTONIO ANZA,19.41199,-99.155699,Roma Norte,140 MÉRIDA-ZACATECAS,19.416605,-99.156853,Roma Norte
84,99,257,99 ERNESTO PUGIBET-LUIS MOYA,19.42995,-99.14591,Centro,E257 MANUEL MARIA CONTRERAS-VILLALONGIN ,19.4338,-99.16622,Cuauhtemoc
84,219,208,219 ESOPO-FC DE CUERNAVACA,19.433542000000003,-99.207808,Polanco,208 HESIODO-LAMARTINE ,19.434182,-99.189835,Polanco
84,185,189,185 GRAL ANTONIO LÉON-GRAL PEDRO A DE LOS S.,19.4128,-99.1828,San Miguel Chapultepec ,189 GDOR RAFAEL REBOLLAR-GDOR JOSÉ CEBALLOS,19.41004,-99.18798000000001,San Miguel Chapultepec 
84,216,217,216 ALEJANDRO DUMAS-HORACIO ,19.433419,-99.195746,Polanco,217 EULER-AV. HORACIO ,19.432888000000002,-99.183605,Polanco
84,208,240,208 HESIODO-LAMARTINE ,19.434182,-99.189835,Polanco,240 EJERCITO NACIONAL-F.C. DE CUERNAVACA ,19.43855,-99.2063,Granada
84,210,214,210 EUGENIO SUE-HORACIO ,19.434076,-99.194091,Polanco,214 PLATÓN-HORACIO,19.434353,-99.20322,Polanco
84,369,363,369 PORFIRIO DÍAZ-AV. INSURGENTES,19.379884,-99.17747800000001,Noche Buena,363 HOLBEIN-PAULO UCELLO,19.380813,-99.183851,Ciudad de los Deportes
